pp_id,pp,party,party_nm,v,s,lat,lon,p
666,Adaminaby,ASP,"Shooters, Fishers and Farmers",8,3.74,-35.9950803,148.7738503,3.7383177570093453
666,Adaminaby,FUT,Science Party,2,0.93,-35.9950803,148.7738503,0.9345794392523363
666,Adaminaby,HMP,Help End Marijuana Prohibition (HEMP) Party,6,2.8,-35.9950803,148.7738503,2.803738317757009
666,Adaminaby,IND,Independent,0,-1.81,-35.9950803,148.7738503,0
666,Adaminaby,NP,The Nationals,42,7.47,-35.9950803,148.7738503,19.626168224299064
666,Adaminaby,LDP,Liberal Democrats,0,0,-35.9950803,148.7738503,0
666,Adaminaby,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,1,0.47,-35.9950803,148.7738503,0.46728971962616817
666,Adaminaby,ALP,Labor,49,-3.87,-35.9950803,148.7738503,22.897196261682243
666,Adaminaby,IND,Independent,2,0.93,-35.9950803,148.7738503,0.9345794392523363
666,Adaminaby,IND,Independent,1,0.47,-35.9950803,148.7738503,0.46728971962616817
666,Adaminaby,GRN,The Greens,2,-1.41,-35.9950803,148.7738503,0.9345794392523363
666,Adaminaby,CDP,Christian Democratic Party (Fred Nile Group),3,-0.85,-35.9950803,148.7738503,1.4018691588785046
666,Adaminaby,CYA,Australian Federation Party,0,0,-35.9950803,148.7738503,0
666,Adaminaby,LP,Liberal,98,-3.88,-35.9950803,148.7738503,45.794392523364486
1242,Adelong,ASP,"Shooters, Fishers and Farmers",51,13.04,-35.308119,148.065613,13.043478260869565
1242,Adelong,FUT,Science Party,0,0,-35.308119,148.065613,0
1242,Adelong,HMP,Help End Marijuana Prohibition (HEMP) Party,4,1.02,-35.308119,148.065613,1.0230179028132993
1242,Adelong,IND,Independent,1,-2.93,-35.308119,148.065613,0.2557544757033248
1242,Adelong,NP,The Nationals,29,-6.1,-35.308119,148.065613,7.41687979539642
1242,Adelong,LDP,Liberal Democrats,10,2.56,-35.308119,148.065613,2.557544757033248
1242,Adelong,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,6,1.53,-35.308119,148.065613,1.5345268542199488
1242,Adelong,ALP,Labor,104,-4.17,-35.308119,148.065613,26.598465473145783
1242,Adelong,IND,Independent,3,0.77,-35.308119,148.065613,0.7672634271099744
1242,Adelong,IND,Independent,6,1.53,-35.308119,148.065613,1.5345268542199488
1242,Adelong,GRN,The Greens,5,-1.38,-35.308119,148.065613,1.278772378516624
1242,Adelong,CDP,Christian Democratic Party (Fred Nile Group),2,-1.48,-35.308119,148.065613,0.5115089514066496
1242,Adelong,CYA,Australian Federation Party,3,0.77,-35.308119,148.065613,0.7672634271099744
1242,Adelong,LP,Liberal,167,4.4,-35.308119,148.065613,42.710997442455245
668,Araluen,ASP,"Shooters, Fishers and Farmers",9,8.18,-35.6518827,149.8133351,8.181818181818182
668,Araluen,FUT,Science Party,0,0,-35.6518827,149.8133351,0
668,Araluen,HMP,Help End Marijuana Prohibition (HEMP) Party,0,0,-35.6518827,149.8133351,0
668,Araluen,IND,Independent,0,-1.03,-35.6518827,149.8133351,0
668,Araluen,NP,The Nationals,12,-4.09,-35.6518827,149.8133351,10.909090909090908
668,Araluen,LDP,Liberal Democrats,0,0,-35.6518827,149.8133351,0
668,Araluen,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,0,0,-35.6518827,149.8133351,0
668,Araluen,ALP,Labor,33,-6.37,-35.6518827,149.8133351,30
668,Araluen,IND,Independent,0,0,-35.6518827,149.8133351,0
668,Araluen,IND,Independent,3,2.73,-35.6518827,149.8133351,2.727272727272727
668,Araluen,GRN,The Greens,9,-3.95,-35.6518827,149.8133351,8.181818181818182
668,Araluen,CDP,Christian Democratic Party (Fred Nile Group),1,-2.09,-35.6518827,149.8133351,0.9090909090909091
668,Araluen,CYA,Australian Federation Party,0,0,-35.6518827,149.8133351,0
668,Araluen,LP,Liberal,43,9.7,-35.6518827,149.8133351,39.09090909090909
1247,Batlow,ASP,"Shooters, Fishers and Farmers",37,8.01,-35.5215,148.147,8.008658008658008
1247,Batlow,FUT,Science Party,3,0.65,-35.5215,148.147,0.6493506493506493
1247,Batlow,HMP,Help End Marijuana Prohibition (HEMP) Party,14,3.03,-35.5215,148.147,3.0303030303030303
1247,Batlow,IND,Independent,7,-1.42,-35.5215,148.147,1.5151515151515151
1247,Batlow,NP,The Nationals,37,0.54,-35.5215,148.147,8.008658008658008
1247,Batlow,LDP,Liberal Democrats,3,0.65,-35.5215,148.147,0.6493506493506493
1247,Batlow,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,2,0.43,-35.5215,148.147,0.4329004329004329
1247,Batlow,ALP,Labor,163,-6.19,-35.5215,148.147,35.28138528138528
1247,Batlow,IND,Independent,0,0,-35.5215,148.147,0
1247,Batlow,IND,Independent,7,1.52,-35.5215,148.147,1.5151515151515151
1247,Batlow,GRN,The Greens,13,-1.56,-35.5215,148.147,2.813852813852814
1247,Batlow,CDP,Christian Democratic Party (Fred Nile Group),1,-2.49,-35.5215,148.147,0.21645021645021645
1247,Batlow,CYA,Australian Federation Party,1,0.22,-35.5215,148.147,0.21645021645021645
1247,Batlow,LP,Liberal,174,9.26,-35.5215,148.147,37.66233766233766
672,Bega,ASP,"Shooters, Fishers and Farmers",56,8.59,-36.6783,149.839,8.588957055214724
672,Bega,FUT,Science Party,6,0.92,-36.6783,149.839,0.9202453987730062
672,Bega,HMP,Help End Marijuana Prohibition (HEMP) Party,28,4.29,-36.6783,149.839,4.294478527607362
672,Bega,IND,Independent,2,-1.29,-36.6783,149.839,0.3067484662576687
672,Bega,NP,The Nationals,8,-2.38,-36.6783,149.839,1.2269938650306749
672,Bega,LDP,Liberal Democrats,0,0,-36.6783,149.839,0
672,Bega,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,2,0.31,-36.6783,149.839,0.3067484662576687
672,Bega,ALP,Labor,292,2.45,-36.6783,149.839,44.785276073619634
672,Bega,IND,Independent,1,0.15,-36.6783,149.839,0.15337423312883436
672,Bega,IND,Independent,7,1.07,-36.6783,149.839,1.0736196319018405
672,Bega,GRN,The Greens,35,-4.13,-36.6783,149.839,5.368098159509203
672,Bega,CDP,Christian Democratic Party (Fred Nile Group),4,-0.98,-36.6783,149.839,0.6134969325153374
672,Bega,CYA,Australian Federation Party,1,0.15,-36.6783,149.839,0.15337423312883436
672,Bega,LP,Liberal,210,-4.2,-36.6783,149.839,32.20858895705521
673,Bega Central,ASP,"Shooters, Fishers and Farmers",20,5.05,-36.6707,149.841,5.05050505050505
673,Bega Central,FUT,Science Party,6,1.52,-36.6707,149.841,1.5151515151515151
673,Bega Central,HMP,Help End Marijuana Prohibition (HEMP) Party,13,3.28,-36.6707,149.841,3.2828282828282833
673,Bega Central,IND,Independent,0,-1.42,-36.6707,149.841,0
673,Bega Central,NP,The Nationals,6,-0.89,-36.6707,149.841,1.5151515151515151
673,Bega Central,LDP,Liberal Democrats,2,0.51,-36.6707,149.841,0.5050505050505051
673,Bega Central,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,3,0.76,-36.6707,149.841,0.7575757575757576
673,Bega Central,ALP,Labor,176,0.73,-36.6707,149.841,44.44444444444444
673,Bega Central,IND,Independent,2,0.51,-36.6707,149.841,0.5050505050505051
673,Bega Central,IND,Independent,1,0.25,-36.6707,149.841,0.25252525252525254
673,Bega Central,GRN,The Greens,39,-2.45,-36.6707,149.841,9.848484848484848
673,Bega Central,CDP,Christian Democratic Party (Fred Nile Group),1,-0.62,-36.6707,149.841,0.25252525252525254
673,Bega Central,CYA,Australian Federation Party,1,0.25,-36.6707,149.841,0.25252525252525254
673,Bega Central,LP,Liberal,126,-2.25,-36.6707,149.841,31.818181818181817
98142,Bega Heights,ASP,"Shooters, Fishers and Farmers",28,4.43,NA,NA,4.430379746835443
98142,Bega Heights,FUT,Science Party,4,0.63,NA,NA,0.6329113924050633
98142,Bega Heights,HMP,Help End Marijuana Prohibition (HEMP) Party,20,3.16,NA,NA,3.1645569620253164
98142,Bega Heights,IND,Independent,6,-0.65,NA,NA,0.949367088607595
98142,Bega Heights,NP,The Nationals,9,-2.19,NA,NA,1.4240506329113924
98142,Bega Heights,LDP,Liberal Democrats,3,0.47,NA,NA,0.4746835443037975
98142,Bega Heights,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,3,0.47,NA,NA,0.4746835443037975
98142,Bega Heights,ALP,Labor,287,3.07,NA,NA,45.41139240506329
98142,Bega Heights,IND,Independent,4,0.63,NA,NA,0.6329113924050633
98142,Bega Heights,IND,Independent,1,0.16,NA,NA,0.15822784810126583
98142,Bega Heights,GRN,The Greens,45,-2.38,NA,NA,7.120253164556963
98142,Bega Heights,CDP,Christian Democratic Party (Fred Nile Group),7,-0.48,NA,NA,1.1075949367088607
98142,Bega Heights,CYA,Australian Federation Party,2,0.32,NA,NA,0.31645569620253167
98142,Bega Heights,LP,Liberal,213,-2.71,NA,NA,33.70253164556962
33920,Bega PPVC,ASP,"Shooters, Fishers and Farmers",204,4.72,-36.6889097,149.8416404,4.722222222222222
33920,Bega PPVC,FUT,Science Party,18,0.42,-36.6889097,149.8416404,0.4166666666666667
33920,Bega PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,63,1.46,-36.6889097,149.8416404,1.4583333333333333
33920,Bega PPVC,IND,Independent,10,-0.95,-36.6889097,149.8416404,0.23148148148148145
33920,Bega PPVC,NP,The Nationals,25,-2.85,-36.6889097,149.8416404,0.5787037037037037
33920,Bega PPVC,LDP,Liberal Democrats,14,0.32,-36.6889097,149.8416404,0.32407407407407407
33920,Bega PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,21,0.49,-36.6889097,149.8416404,0.4861111111111111
33920,Bega PPVC,ALP,Labor,1871,1.35,-36.6889097,149.8416404,43.31018518518518
33920,Bega PPVC,IND,Independent,11,0.25,-36.6889097,149.8416404,0.25462962962962965
33920,Bega PPVC,IND,Independent,28,0.65,-36.6889097,149.8416404,0.6481481481481481
33920,Bega PPVC,GRN,The Greens,292,-3.28,-36.6889097,149.8416404,6.7592592592592595
33920,Bega PPVC,CDP,Christian Democratic Party (Fred Nile Group),24,-0.51,-36.6889097,149.8416404,0.5555555555555556
33920,Bega PPVC,CYA,Australian Federation Party,3,0.07,-36.6889097,149.8416404,0.06944444444444445
33920,Bega PPVC,LP,Liberal,1736,2.24,-36.6889097,149.8416404,40.18518518518518
675,Bemboka,ASP,"Shooters, Fishers and Farmers",18,5.7,-36.6266215,149.5678036,5.69620253164557
675,Bemboka,FUT,Science Party,3,0.95,-36.6266215,149.5678036,0.949367088607595
675,Bemboka,HMP,Help End Marijuana Prohibition (HEMP) Party,10,3.16,-36.6266215,149.5678036,3.1645569620253164
675,Bemboka,IND,Independent,1,-1.73,-36.6266215,149.5678036,0.31645569620253167
675,Bemboka,NP,The Nationals,12,-0.3,-36.6266215,149.5678036,3.79746835443038
675,Bemboka,LDP,Liberal Democrats,2,0.63,-36.6266215,149.5678036,0.6329113924050633
675,Bemboka,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,1,0.32,-36.6266215,149.5678036,0.31645569620253167
675,Bemboka,ALP,Labor,141,4.87,-36.6266215,149.5678036,44.620253164556964
675,Bemboka,IND,Independent,5,1.58,-36.6266215,149.5678036,1.5822784810126582
675,Bemboka,IND,Independent,0,0,-36.6266215,149.5678036,0
675,Bemboka,GRN,The Greens,11,-6.19,-36.6266215,149.5678036,3.481012658227848
675,Bemboka,CDP,Christian Democratic Party (Fred Nile Group),0,-0.3,-36.6266215,149.5678036,0
675,Bemboka,CYA,Australian Federation Party,1,0.32,-36.6266215,149.5678036,0.31645569620253167
675,Bemboka,LP,Liberal,111,-6.65,-36.6266215,149.5678036,35.12658227848101
676,Bermagui,ASP,"Shooters, Fishers and Farmers",69,6.91,-36.428896,150.076031,6.913827655310621
676,Bermagui,FUT,Science Party,3,0.3,-36.428896,150.076031,0.30060120240480964
676,Bermagui,HMP,Help End Marijuana Prohibition (HEMP) Party,41,4.11,-36.428896,150.076031,4.108216432865731
676,Bermagui,IND,Independent,0,-1.93,-36.428896,150.076031,0
676,Bermagui,NP,The Nationals,8,-0.8,-36.428896,150.076031,0.8016032064128256
676,Bermagui,LDP,Liberal Democrats,3,0.3,-36.428896,150.076031,0.30060120240480964
676,Bermagui,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,8,0.8,-36.428896,150.076031,0.8016032064128256
676,Bermagui,ALP,Labor,397,-3.91,-36.428896,150.076031,39.77955911823648
676,Bermagui,IND,Independent,3,0.3,-36.428896,150.076031,0.30060120240480964
676,Bermagui,IND,Independent,5,0.5,-36.428896,150.076031,0.501002004008016
676,Bermagui,GRN,The Greens,100,-3.71,-36.428896,150.076031,10.02004008016032
676,Bermagui,CDP,Christian Democratic Party (Fred Nile Group),1,-0.08,-36.428896,150.076031,0.1002004008016032
676,Bermagui,CYA,Australian Federation Party,3,0.3,-36.428896,150.076031,0.30060120240480964
676,Bermagui,LP,Liberal,357,-0.8,-36.428896,150.076031,35.77154308617235
677,Berridale,ASP,"Shooters, Fishers and Farmers",23,4.15,-36.37226,148.82908,4.1516245487364625
677,Berridale,FUT,Science Party,11,1.99,-36.37226,148.82908,1.9855595667870036
677,Berridale,HMP,Help End Marijuana Prohibition (HEMP) Party,24,4.33,-36.37226,148.82908,4.332129963898916
677,Berridale,IND,Independent,3,-1.45,-36.37226,148.82908,0.5415162454873645
677,Berridale,NP,The Nationals,64,-8.46,-36.37226,148.82908,11.552346570397113
677,Berridale,LDP,Liberal Democrats,4,0.72,-36.37226,148.82908,0.7220216606498195
677,Berridale,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,4,0.72,-36.37226,148.82908,0.7220216606498195
677,Berridale,ALP,Labor,173,-0.28,-36.37226,148.82908,31.227436823104693
677,Berridale,IND,Independent,1,0.18,-36.37226,148.82908,0.18050541516245489
677,Berridale,IND,Independent,8,1.44,-36.37226,148.82908,1.444043321299639
677,Berridale,GRN,The Greens,21,0.53,-36.37226,148.82908,3.790613718411552
677,Berridale,CDP,Christian Democratic Party (Fred Nile Group),10,0.22,-36.37226,148.82908,1.8050541516245486
677,Berridale,CYA,Australian Federation Party,2,0.36,-36.37226,148.82908,0.36101083032490977
677,Berridale,LP,Liberal,206,-0.85,-36.37226,148.82908,37.18411552346571
1250,Binalong,ASP,"Shooters, Fishers and Farmers",46,20.81,-34.6698703,148.6251819,20.81447963800905
1250,Binalong,FUT,Science Party,0,0,-34.6698703,148.6251819,0
1250,Binalong,HMP,Help End Marijuana Prohibition (HEMP) Party,1,0.45,-34.6698703,148.6251819,0.4524886877828055
1250,Binalong,IND,Independent,2,-0.71,-34.6698703,148.6251819,0.904977375565611
1250,Binalong,NP,The Nationals,14,-15.1,-34.6698703,148.6251819,6.334841628959276
1250,Binalong,LDP,Liberal Democrats,2,0.9,-34.6698703,148.6251819,0.904977375565611
1250,Binalong,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,1,0.45,-34.6698703,148.6251819,0.4524886877828055
1250,Binalong,ALP,Labor,48,-9.14,-34.6698703,148.6251819,21.71945701357466
1250,Binalong,IND,Independent,1,0.45,-34.6698703,148.6251819,0.4524886877828055
1250,Binalong,IND,Independent,2,0.9,-34.6698703,148.6251819,0.904977375565611
1250,Binalong,GRN,The Greens,7,1.45,-34.6698703,148.6251819,3.167420814479638
1250,Binalong,CDP,Christian Democratic Party (Fred Nile Group),2,-1.49,-34.6698703,148.6251819,0.904977375565611
1250,Binalong,CYA,Australian Federation Party,0,0,-34.6698703,148.6251819,0
1250,Binalong,LP,Liberal,95,4.22,-34.6698703,148.6251819,42.98642533936652
65642,BLV Eden Monaro PPVC,ASP,"Shooters, Fishers and Farmers",0,0,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,FUT,Science Party,0,0,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,0,0,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,IND,Independent,0,-0.01,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,NP,The Nationals,0,-0.03,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,LDP,Liberal Democrats,0,0,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,0,0,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,ALP,Labor,0,-22.3,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,IND,Independent,0,0,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,IND,Independent,0,0,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,GRN,The Greens,0,-22.18,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,CDP,Christian Democratic Party (Fred Nile Group),0,-0.01,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,CYA,Australian Federation Party,0,0,-35.3522756,149.2320236,NaN
65642,BLV Eden Monaro PPVC,LP,Liberal,0,-55.46,-35.3522756,149.2320236,NaN
680,Bodalla,ASP,"Shooters, Fishers and Farmers",28,6.47,-36.0976,150.053,6.466512702078522
680,Bodalla,FUT,Science Party,2,0.46,-36.0976,150.053,0.4618937644341801
680,Bodalla,HMP,Help End Marijuana Prohibition (HEMP) Party,12,2.77,-36.0976,150.053,2.771362586605081
680,Bodalla,IND,Independent,1,-1.47,-36.0976,150.053,0.23094688221709006
680,Bodalla,NP,The Nationals,4,-3.46,-36.0976,150.053,0.9237875288683602
680,Bodalla,LDP,Liberal Democrats,3,0.69,-36.0976,150.053,0.6928406466512702
680,Bodalla,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,0,0,-36.0976,150.053,0
680,Bodalla,ALP,Labor,180,-3.25,-36.0976,150.053,41.570438799076214
680,Bodalla,IND,Independent,2,0.46,-36.0976,150.053,0.4618937644341801
680,Bodalla,IND,Independent,1,0.23,-36.0976,150.053,0.23094688221709006
680,Bodalla,GRN,The Greens,30,-1.61,-36.0976,150.053,6.928406466512701
680,Bodalla,CDP,Christian Democratic Party (Fred Nile Group),0,-0.97,-36.0976,150.053,0
680,Bodalla,CYA,Australian Federation Party,0,0,-36.0976,150.053,0
680,Bodalla,LP,Liberal,170,2.62,-36.0976,150.053,39.260969976905315
681,Bombala,ASP,"Shooters, Fishers and Farmers",82,11.8,-36.9168,149.232,11.798561151079138
681,Bombala,FUT,Science Party,4,0.58,-36.9168,149.232,0.5755395683453237
681,Bombala,HMP,Help End Marijuana Prohibition (HEMP) Party,19,2.73,-36.9168,149.232,2.7338129496402876
681,Bombala,IND,Independent,2,-1.63,-36.9168,149.232,0.28776978417266186
681,Bombala,NP,The Nationals,37,-6.06,-36.9168,149.232,5.323741007194244
681,Bombala,LDP,Liberal Democrats,4,0.58,-36.9168,149.232,0.5755395683453237
681,Bombala,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,1,0.14,-36.9168,149.232,0.14388489208633093
681,Bombala,ALP,Labor,199,-4.92,-36.9168,149.232,28.633093525179852
681,Bombala,IND,Independent,2,0.29,-36.9168,149.232,0.28776978417266186
681,Bombala,IND,Independent,2,0.29,-36.9168,149.232,0.28776978417266186
681,Bombala,GRN,The Greens,4,-0.45,-36.9168,149.232,0.5755395683453237
681,Bombala,CDP,Christian Democratic Party (Fred Nile Group),2,-0.31,-36.9168,149.232,0.28776978417266186
681,Bombala,CYA,Australian Federation Party,0,0,-36.9168,149.232,0
681,Bombala,LP,Liberal,337,2.51,-36.9168,149.232,48.489208633093526
1255,Bowning,ASP,"Shooters, Fishers and Farmers",6,4,-34.7674,148.819,4
1255,Bowning,FUT,Science Party,1,0.67,-34.7674,148.819,0.6666666666666667
1255,Bowning,HMP,Help End Marijuana Prohibition (HEMP) Party,4,2.67,-34.7674,148.819,2.666666666666667
1255,Bowning,IND,Independent,0,-3.2,-34.7674,148.819,0
1255,Bowning,NP,The Nationals,9,-12.5,-34.7674,148.819,6
1255,Bowning,LDP,Liberal Democrats,3,2,-34.7674,148.819,2
1255,Bowning,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,0,0,-34.7674,148.819,0
1255,Bowning,ALP,Labor,43,-1.5,-34.7674,148.819,28.666666666666668
1255,Bowning,IND,Independent,0,0,-34.7674,148.819,0
1255,Bowning,IND,Independent,2,1.33,-34.7674,148.819,1.3333333333333335
1255,Bowning,GRN,The Greens,5,-3.12,-34.7674,148.819,3.3333333333333335
1255,Bowning,CDP,Christian Democratic Party (Fred Nile Group),1,0.66,-34.7674,148.819,0.6666666666666667
1255,Bowning,CYA,Australian Federation Party,0,0,-34.7674,148.819,0
1255,Bowning,LP,Liberal,76,14.14,-34.7674,148.819,50.66666666666667
682,Braidwood,ASP,"Shooters, Fishers and Farmers",30,4.27,-35.4413,149.798,4.273504273504273
682,Braidwood,FUT,Science Party,9,1.28,-35.4413,149.798,1.282051282051282
682,Braidwood,HMP,Help End Marijuana Prohibition (HEMP) Party,13,1.85,-35.4413,149.798,1.8518518518518516
682,Braidwood,IND,Independent,7,-0.21,-35.4413,149.798,0.9971509971509971
682,Braidwood,NP,The Nationals,110,3.51,-35.4413,149.798,15.669515669515668
682,Braidwood,LDP,Liberal Democrats,4,0.57,-35.4413,149.798,0.5698005698005698
682,Braidwood,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,4,0.57,-35.4413,149.798,0.5698005698005698
682,Braidwood,ALP,Labor,215,-8.49,-35.4413,149.798,30.626780626780626
682,Braidwood,IND,Independent,7,1,-35.4413,149.798,0.9971509971509971
682,Braidwood,IND,Independent,17,2.42,-35.4413,149.798,2.4216524216524213
682,Braidwood,GRN,The Greens,67,-4.71,-35.4413,149.798,9.544159544159545
682,Braidwood,CDP,Christian Democratic Party (Fred Nile Group),0,-0.49,-35.4413,149.798,0
682,Braidwood,CYA,Australian Federation Party,2,0.28,-35.4413,149.798,0.2849002849002849
682,Braidwood,LP,Liberal,217,2.08,-35.4413,149.798,30.91168091168091
98140,Braidwood Central,ASP,"Shooters, Fishers and Farmers",21,4.29,NA,NA,4.285714285714286
98140,Braidwood Central,FUT,Science Party,5,1.02,NA,NA,1.0204081632653061
98140,Braidwood Central,HMP,Help End Marijuana Prohibition (HEMP) Party,8,1.63,NA,NA,1.6326530612244898
98140,Braidwood Central,IND,Independent,1,-1.01,NA,NA,0.20408163265306123
98140,Braidwood Central,NP,The Nationals,44,-3.18,NA,NA,8.979591836734693
98140,Braidwood Central,LDP,Liberal Democrats,3,0.61,NA,NA,0.6122448979591837
98140,Braidwood Central,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,7,1.43,NA,NA,1.4285714285714286
98140,Braidwood Central,ALP,Labor,211,3.94,NA,NA,43.06122448979592
98140,Braidwood Central,IND,Independent,0,0,NA,NA,0
98140,Braidwood Central,IND,Independent,20,4.08,NA,NA,4.081632653061225
98140,Braidwood Central,GRN,The Greens,55,-3.03,NA,NA,11.224489795918368
98140,Braidwood Central,CDP,Christian Democratic Party (Fred Nile Group),1,-0.29,NA,NA,0.20408163265306123
98140,Braidwood Central,CYA,Australian Federation Party,2,0.41,NA,NA,0.40816326530612246
98140,Braidwood Central,LP,Liberal,112,-5.97,NA,NA,22.857142857142858
683,Bredbo,ASP,"Shooters, Fishers and Farmers",17,7.2,-35.9539528,149.1481667,7.203389830508475
683,Bredbo,FUT,Science Party,2,0.85,-35.9539528,149.1481667,0.847457627118644
683,Bredbo,HMP,Help End Marijuana Prohibition (HEMP) Party,2,0.85,-35.9539528,149.1481667,0.847457627118644
683,Bredbo,IND,Independent,1,-0.03,-35.9539528,149.1481667,0.423728813559322
683,Bredbo,NP,The Nationals,25,-6.95,-35.9539528,149.1481667,10.59322033898305
683,Bredbo,LDP,Liberal Democrats,2,0.85,-35.9539528,149.1481667,0.847457627118644
683,Bredbo,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,2,0.85,-35.9539528,149.1481667,0.847457627118644
683,Bredbo,ALP,Labor,59,-10.36,-35.9539528,149.1481667,25
683,Bredbo,IND,Independent,1,0.42,-35.9539528,149.1481667,0.423728813559322
683,Bredbo,IND,Independent,37,15.68,-35.9539528,149.1481667,15.677966101694915
683,Bredbo,GRN,The Greens,8,-4,-35.9539528,149.1481667,3.389830508474576
683,Bredbo,CDP,Christian Democratic Party (Fred Nile Group),0,-0.44,-35.9539528,149.1481667,0
683,Bredbo,CYA,Australian Federation Party,0,0,-35.9539528,149.1481667,0
683,Bredbo,LP,Liberal,80,1.54,-35.9539528,149.1481667,33.89830508474576
684,Brogo,ASP,"Shooters, Fishers and Farmers",10,4.95,-36.573957,149.82338910000001,4.9504950495049505
684,Brogo,FUT,Science Party,6,2.97,-36.573957,149.82338910000001,2.9702970297029703
684,Brogo,HMP,Help End Marijuana Prohibition (HEMP) Party,8,3.96,-36.573957,149.82338910000001,3.9603960396039604
684,Brogo,IND,Independent,0,-0.58,-36.573957,149.82338910000001,0
684,Brogo,NP,The Nationals,1,-5.15,-36.573957,149.82338910000001,0.49504950495049505
684,Brogo,LDP,Liberal Democrats,0,0,-36.573957,149.82338910000001,0
684,Brogo,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,1,0.5,-36.573957,149.82338910000001,0.49504950495049505
684,Brogo,ALP,Labor,79,1.26,-36.573957,149.82338910000001,39.10891089108911
684,Brogo,IND,Independent,1,0.5,-36.573957,149.82338910000001,0.49504950495049505
684,Brogo,IND,Independent,2,0.99,-36.573957,149.82338910000001,0.9900990099009901
684,Brogo,GRN,The Greens,29,-2.56,-36.573957,149.82338910000001,14.356435643564355
684,Brogo,CDP,Christian Democratic Party (Fred Nile Group),1,-1.75,-36.573957,149.82338910000001,0.49504950495049505
684,Brogo,CYA,Australian Federation Party,0,0,-36.573957,149.82338910000001,0
684,Brogo,LP,Liberal,64,-2.23,-36.573957,149.82338910000001,31.683168316831683
685,Bungendore,ASP,"Shooters, Fishers and Farmers",88,5.09,-35.2552,149.445,5.089647194910353
685,Bungendore,FUT,Science Party,28,1.62,-35.2552,149.445,1.6194331983805668
685,Bungendore,HMP,Help End Marijuana Prohibition (HEMP) Party,21,1.21,-35.2552,149.445,1.214574898785425
685,Bungendore,IND,Independent,10,-0.67,-35.2552,149.445,0.578368999421631
685,Bungendore,NP,The Nationals,264,2.6,-35.2552,149.445,15.268941584731058
685,Bungendore,LDP,Liberal Democrats,9,0.52,-35.2552,149.445,0.5205320994794679
685,Bungendore,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,31,1.79,-35.2552,149.445,1.7929438982070562
685,Bungendore,ALP,Labor,565,-5.63,-35.2552,149.445,32.67784846732215
685,Bungendore,IND,Independent,7,0.4,-35.2552,149.445,0.4048582995951417
685,Bungendore,IND,Independent,28,1.62,-35.2552,149.445,1.6194331983805668
